id,waterfront,view,condition,grade,zipcode,lat,long,bedrooms,bathrooms,sqft_basement_cat,floors,yr_built_cat,zip
6140600049,0,0,3,7,98133,47.7145,-122.35,2,2.0,1,2.0,1,981
9324320030,0,0,4,7,98023,47.314,-122.365,3,1.75,1,1.0,1,980
2555900030,0,0,4,7,98155,47.7638,-122.317,3,1.0,1,1.5,1,981
8662500350,0,0,3,7,98030,47.3846,-122.205,4,2.0,1,2.0,2,980
7856601040,0,0,4,8,98006,47.5639,-122.149,4,1.75,1,1.0,1,980
109200390,0,0,4,7,98023,47.2977,-122.367,3,1.75,1,1.0,1,980
109200390,0,0,4,7,98023,47.2977,-122.367,3,1.75,1,1.0,1,980
6870300060,0,0,3,8,98052,47.674,-122.142,3,2.5,2,2.0,2,980
2734100732,0,0,3,7,98109,47.5421,-122.322,3,3.5,2,2.0,2,981
7201900370,0,0,4,7,98052,47.7012,-122.131,3,1.0,1,1.0,1,980
3904960700,0,0,4,8,98029,47.5782,-122.018,4,2.5,1,2.0,1,980
2225059240,0,0,3,10,98005,47.6368,-122.157,5,2.5,4,1.0,1,980
4397650160,0,0,3,10,98007,47.5943,-122.15,3,3.5,1,2.0,2,980
3629860060,0,0,3,9,98029,47.5492,-122.008,5,4.25,3,2.0,2,980
4083305085,0,0,4,8,98103,47.6506,-122.332,6,3.0,3,2.0,1,981
518500700,0,0,3,10,98056,47.5304,-122.202,2,2.25,3,1.0,2,980
3580900260,0,0,4,7,98034,47.7296,-122.24,5,1.0,1,1.5,1,980
1974300060,0,0,3,8,98034,47.7086,-122.243,4,2.75,4,1.0,1,980
624069035,1,4,4,10,98075,47.5968,-122.083,4,4.0,4,2.0,1,980
5152980070,0,2,4,9,98003,47.3424,-122.329,4,2.5,4,1.0,1,980
2624039114,0,3,3,7,98136,47.5397,-122.385,2,1.0,1,1.0,1,981
4337000200,0,0,3,7,98166,47.4789,-122.335,4,1.5,1,1.0,1,981
7203100550,0,0,3,8,98053,47.6954,-122.017,3,2.75,1,2.0,2,980
2782100260,0,0,3,9,98075,47.5965,-122.038,4,2.5,1,2.0,2,980
1737320060,0,0,3,8,98011,47.7687,-122.223,3,1.75,1,1.0,1,980
7972604001,0,0,4,7,98106,47.5208,-122.35,5,1.75,3,1.0,1,981
2719100240,0,2,3,8,98136,47.5421,-122.383,4,3.5,1,2.0,1,981
3904990570,0,0,4,8,98029,47.5783,-122.001,3,2.5,1,2.0,1,980
7399000350,0,0,4,8,98055,47.4654,-122.195,3,2.0,1,1.0,1,980
6400700189,0,0,4,7,98033,47.6701,-122.176,3,1.0,1,1.0,1,980
4305200070,0,0,4,8,98007,47.5948,-122.153,3,2.25,1,2.0,1,980
4305200070,0,0,4,8,98007,47.5948,-122.153,3,2.25,1,2.0,1,980
2201500240,0,0,3,7,98006,47.5727,-122.138,3,1.75,1,1.0,1,980
3277800729,0,0,3,7,98126,47.5459,-122.376,3,1.5,2,2.0,2,981
2525310320,0,0,4,7,98038,47.3621,-122.031,3,1.75,3,1.0,1,980
2215901840,0,0,3,7,98038,47.352,-122.058,3,2.5,2,1.0,1,980
1796700160,0,0,3,7,98042,47.3672,-122.099,4,2.5,1,2.0,2,980
4218400671,0,0,3,8,98105,47.6618,-122.273,4,2.25,3,2.0,1,981
6415100350,0,0,3,7,98133,47.7295,-122.331,3,2.5,3,1.0,1,981
7504020400,0,0,3,9,98074,47.6307,-122.051,4,2.25,1,1.0,1,980
8732190070,0,0,3,8,98023,47.3104,-122.394,3,1.75,3,1.0,1,980
2826049200,0,0,3,8,98125,47.7065,-122.297,4,1.5,1,1.5,1,981
8682292190,0,0,3,9,98053,47.7187,-122.024,2,2.75,1,1.0,3,980
2524049250,0,2,5,9,98040,47.5428,-122.236,5,2.25,3,2.0,1,980
7972603385,0,0,3,6,98106,47.5256,-122.347,2,1.0,1,1.0,1,981
4454800060,0,0,3,6,98107,47.6692,-122.359,2,1.75,2,1.0,1,981
8910500226,0,2,3,8,98133,47.711,-122.356,3,3.5,2,2.0,2,981
1972202505,0,0,3,8,98103,47.6498,-122.346,3,2.5,1,3.0,2,981
6303400520,0,0,5,6,98146,47.5073,-122.36,2,2.0,1,1.0,1,981
7852020340,0,0,3,8,98065,47.5322,-121.868,3,2.5,1,2.0,2,980
3824100041,0,0,3,7,98028,47.7731,-122.257,4,2.25,3,1.0,1,980
3904990260,0,0,3,8,98029,47.579,-122.001,4,2.5,1,2.0,1,980
204000140,0,0,3,7,98053,47.6385,-121.966,3,1.0,3,1.0,1,980
6083000071,0,0,3,6,98168,47.4853,-122.304,3,2.0,1,1.5,1,981
6819100111,0,0,5,8,98119,47.6434,-122.358,4,2.5,3,2.0,1,981
7806210400,0,0,5,7,98002,47.2925,-122.196,5,1.75,3,1.0,1,980
4375700055,0,0,5,7,98125,47.7131,-122.306,2,1.5,1,1.0,1,981
207500012,0,0,4,8,98199,47.6382,-122.397,4,2.75,4,1.0,1,981
2731600045,0,0,3,7,98166,47.4678,-122.363,4,2.0,1,1.5,1,981
1953400570,0,2,4,7,98198,47.3912,-122.301,3,2.0,3,1.0,1,981
2883200139,0,0,3,9,98115,47.6828,-122.329,4,3.5,1,2.0,1,981
3345100251,0,0,4,8,98056,47.521,-122.179,4,1.5,3,1.0,1,980
1387301740,0,0,4,7,98011,47.7392,-122.194,3,1.5,1,1.0,1,980
3214200070,0,0,4,7,98118,47.5377,-122.266,3,1.0,1,1.0,1,981
1937300193,0,0,3,7,98144,47.5949,-122.308,4,2.5,3,2.0,2,981
2821049082,0,0,5,7,98003,47.2791,-122.3,2,1.0,1,1.0,1,980
2207500200,0,0,3,7,98102,47.6392,-122.318,3,1.75,3,1.0,1,981
9528104286,0,0,3,7,98115,47.6774,-122.325,2,1.5,1,3.0,2,981
8901001170,0,0,4,7,98125,47.7105,-122.306,3,1.0,3,1.0,1,981
3260200200,0,0,4,7,98005,47.6028,-122.172,3,2.25,2,1.0,1,980
1853080640,0,0,3,10,98074,47.5915,-122.058,5,4.5,1,2.0,2,980
986000045,0,0,3,7,98168,47.5059,-122.303,4,1.75,4,1.0,1,981
4322200105,0,0,4,4,98136,47.5375,-122.391,1,1.0,1,1.0,1,981
1453600681,0,0,3,7,98125,47.7227,-122.296,3,2.25,1,3.0,2,981
3365900041,0,0,4,7,98168,47.4738,-122.266,3,1.5,3,1.0,1,981
9294300070,0,1,3,7,98115,47.6815,-122.269,4,2.0,2,1.5,1,981
5096300140,0,0,3,8,98177,47.7753,-122.375,3,2.5,1,2.0,2,981
985001275,0,0,2,6,98168,47.4916,-122.308,1,1.0,2,1.0,1,981
6669200370,0,0,4,9,98040,47.5434,-122.229,3,2.0,1,1.0,1,980
3885806840,0,0,4,9,98033,47.6811,-122.207,3,2.75,2,2.0,2,980
2025079037,0,0,3,7,98014,47.6367,-121.948,3,2.25,3,2.0,1,980
3812400202,0,0,2,5,98118,47.545,-122.278,2,1.75,1,1.0,1,981
4136880140,0,0,3,8,98092,47.258,-122.208,4,2.75,3,2.0,2,980
258500059,0,2,3,9,98177,47.759,-122.371,3,2.5,2,1.0,1,981
8016250140,0,0,3,7,98030,47.3658,-122.172,3,2.5,1,2.0,1,980
5153100030,0,0,3,7,98198,47.384,-122.322,3,2.5,1,2.0,1,981
1377800135,0,0,4,7,98199,47.6462,-122.403,3,2.0,1,2.5,1,981
7549800045,0,0,3,8,98108,47.555,-122.309,4,3.5,3,2.0,2,981
3179101070,0,0,4,9,98105,47.6713,-122.276,4,2.75,3,1.5,1,981
629800520,0,0,3,11,98074,47.6009,-122.011,4,3.25,1,2.0,2,980
7129302800,0,4,4,7,98118,47.5168,-122.256,3,1.5,3,1.0,1,981
2450000320,0,0,4,7,98004,47.5822,-122.196,3,1.0,1,1.0,1,980
6804600990,0,0,3,8,98011,47.7603,-122.169,4,1.75,1,2.0,1,980
3389900800,0,0,5,7,98116,47.5628,-122.391,2,1.75,3,1.0,1,981
524059208,0,0,4,7,98004,47.5933,-122.195,4,1.75,3,1.0,1,980
1523069128,0,0,4,8,98027,47.48,-122.03,5,2.75,4,1.0,1,980
5701700640,0,0,3,10,98052,47.7183,-122.1,3,3.0,1,2.0,2,980
4077800247,0,0,3,8,98125,47.7102,-122.281,3,1.5,2,1.0,1,981
3629860160,0,0,3,9,98029,47.5489,-122.007,3,2.5,3,2.0,2,980
2877102180,0,0,4,7,98117,47.6781,-122.363,2,1.0,1,1.0,1,981
7203101610,0,0,3,7,98053,47.6968,-122.025,2,1.0,1,2.0,2,980
3342100685,0,0,4,6,98056,47.5168,-122.204,3,1.0,1,1.0,1,980
3575301550,0,0,5,7,98074,47.6175,-122.065,3,2.75,2,1.0,1,980
1829300260,0,0,3,10,98074,47.6373,-122.042,4,2.5,1,2.0,1,980
6071000030,0,0,4,9,98006,47.5576,-122.186,5,2.75,4,1.0,1,980
4099100260,0,0,3,9,98033,47.6681,-122.184,3,2.5,4,1.0,2,980
3365900520,0,0,3,6,98168,47.4716,-122.262,3,1.0,1,1.5,1,981
8964800890,0,4,3,11,98004,47.6205,-122.214,3,3.25,4,1.0,2,980
7977200055,0,0,3,7,98115,47.6861,-122.296,3,1.0,2,1.0,1,981
7589700106,0,0,4,8,98117,47.6871,-122.373,2,1.5,3,1.5,1,981
9324300030,0,0,4,7,98023,47.314,-122.363,4,2.25,3,1.0,1,980
5347200070,0,0,3,6,98126,47.5194,-122.376,3,1.0,2,1.0,1,981
2771600550,0,0,3,9,98199,47.6416,-122.386,4,3.5,1,3.0,1,981
5456000135,0,0,3,8,98040,47.574,-122.21,3,1.75,1,1.0,1,980
629811360,0,0,3,9,98074,47.6123,-122.006,4,2.5,1,2.0,2,980
1354600160,0,0,3,7,98031,47.4098,-122.189,4,2.25,3,1.0,1,980
8566100160,0,0,4,9,98040,47.5361,-122.217,5,1.75,3,1.0,1,980
5104520550,0,0,3,8,98038,47.35,-122.005,3,3.5,1,2.0,2,980
2819100140,0,2,4,7,98117,47.6962,-122.397,3,1.5,2,1.0,1,981
7298020140,0,0,4,10,98023,47.3052,-122.34,3,2.75,1,2.0,1,980
8929000140,0,0,3,8,98029,47.5521,-121.999,4,2.5,1,2.0,3,980
9407600070,0,0,3,7,98038,47.3893,-122.051,3,2.0,1,1.0,1,980
2896000510,0,0,3,8,98052,47.6743,-122.145,4,2.5,3,1.0,1,980
1938000140,0,0,5,8,98005,47.5876,-122.172,4,2.0,4,1.0,1,980
4331000400,0,0,3,7,98166,47.4752,-122.345,3,1.5,1,1.0,1,981
4031700030,0,0,3,8,98001,47.2932,-122.283,3,2.5,1,2.0,2,980
1722800860,0,0,3,7,98108,47.5515,-122.324,3,2.75,1,2.0,1,981
2491200955,0,0,5,7,98126,47.5207,-122.378,5,2.0,4,1.5,1,981
2013802030,1,4,3,7,98198,47.3811,-122.325,3,2.0,1,1.0,1,981
1923300135,0,0,4,7,98103,47.6867,-122.352,3,1.75,3,1.0,1,981
2391600335,0,0,3,9,98116,47.5634,-122.394,4,2.5,1,2.0,2,981
2425039017,0,0,3,8,98119,47.6419,-122.368,3,2.0,3,1.0,1,981
6752600320,0,0,3,7,98031,47.401,-122.171,4,2.5,1,2.0,1,980
193300140,0,0,3,6,98042,47.3705,-122.15,3,1.75,1,1.0,1,980
5651010320,0,0,3,7,98011,47.7732,-122.172,2,2.0,1,1.0,1,980
243000045,0,0,3,7,98166,47.4544,-122.351,3,1.75,1,1.0,1,981
1558100398,0,0,4,7,98019,47.7624,-121.93,3,1.75,3,1.0,1,980
4204400339,0,0,3,7,98055,47.4848,-122.221,3,1.0,1,1.0,1,980
9567800140,0,0,3,6,98011,47.7636,-122.202,3,1.0,2,1.0,1,980
4046500140,0,0,3,7,98014,47.6931,-121.921,3,1.75,1,1.0,1,980
2115510160,0,0,3,8,98023,47.3187,-122.39,3,1.75,1,1.0,1,980
9828702518,0,0,3,8,98112,47.6192,-122.301,2,2.25,2,2.0,2,981
3888100117,0,0,4,7,98033,47.6811,-122.169,5,1.5,1,1.0,1,980
1775900140,0,0,4,8,98072,47.74,-122.093,3,2.0,1,1.0,1,980
6645950070,0,0,3,11,98029,47.554,-122.036,4,3.5,4,2.0,2,980
6840701160,0,0,4,7,98122,47.6044,-122.299,5,2.0,2,1.5,1,981
1336800240,0,0,4,10,98112,47.6263,-122.312,6,3.0,1,2.5,1,981
3830200140,0,0,4,8,98030,47.373,-122.185,3,1.75,3,1.0,1,980
2473510260,0,0,5,8,98058,47.4462,-122.137,5,2.5,4,1.0,1,980
5056500260,0,0,3,8,98006,47.5443,-122.177,4,2.25,4,1.0,1,980
8682280260,0,0,3,8,98053,47.703,-122.015,2,2.0,1,1.0,2,980
7338000800,0,0,4,6,98002,47.3342,-122.215,3,1.5,1,2.0,1,980
3260701160,0,0,4,7,98003,47.3106,-122.325,3,2.0,3,1.0,1,980
3793500510,0,0,3,7,98038,47.367,-122.031,4,2.5,1,2.0,2,980
9485950340,0,0,3,9,98042,47.3507,-122.089,3,2.25,1,2.0,1,980
2011400662,0,2,4,7,98198,47.3985,-122.321,2,1.0,1,1.0,1,981
6699940320,0,0,3,8,98038,47.3451,-122.04,4,2.5,1,2.0,2,980
6134500070,0,0,3,8,98053,47.6319,-122.007,3,2.5,1,2.0,2,980
8807810890,0,0,3,6,98053,47.6625,-122.059,3,1.0,1,1.0,1,980
8807810890,0,0,3,6,98053,47.6625,-122.059,3,1.0,1,1.0,1,980
6453300055,0,0,3,4,98106,47.5181,-122.339,1,1.0,1,1.0,1,981
1118001820,0,0,3,8,98112,47.632,-122.29,4,3.25,3,1.5,1,981
8570900023,0,0,4,6,98045,47.4987,-121.781,3,1.0,1,1.0,1,980
629000510,0,0,3,9,98004,47.5866,-122.201,4,2.75,1,2.0,1,980
2028701000,0,0,5,7,98117,47.6766,-122.368,4,1.75,3,1.0,1,981
7147400045,0,0,3,7,98188,47.445,-122.285,3,1.75,1,2.0,1,981
3180100023,0,0,3,8,98105,47.6688,-122.279,3,2.5,1,3.5,2,981
1032000079,0,0,3,7,98144,47.5909,-122.297,3,1.5,1,2.0,2,981
7010700860,0,0,3,7,98199,47.6606,-122.397,4,1.5,1,1.5,1,981
5547500070,0,0,4,7,98042,47.3819,-122.09,3,1.75,1,1.0,1,980
7237501040,0,0,3,11,98059,47.528,-122.132,4,3.5,1,2.0,2,980
7284900030,0,4,3,9,98177,47.768,-122.388,4,3.25,1,2.0,1,981
3277801646,0,0,3,7,98126,47.5445,-122.376,3,2.0,2,2.0,2,981
8722101370,0,0,3,8,98112,47.636,-122.302,4,1.75,2,1.5,1,981
2436200200,0,0,4,8,98105,47.6645,-122.291,5,3.25,3,2.0,2,981
2716600273,0,2,3,9,98136,47.5419,-122.383,3,2.5,1,2.0,2,981
1795700030,0,0,3,8,98108,47.5401,-122.3,3,2.5,3,1.0,1,981
9421500160,0,0,3,8,98125,47.726,-122.297,4,1.5,3,1.0,1,981
4139910030,0,0,4,11,98006,47.5455,-122.126,5,2.5,1,2.0,1,980
3080000030,0,0,3,7,98144,47.5801,-122.306,3,2.5,1,2.0,1,981
2568200070,0,0,3,9,98052,47.7066,-122.101,4,2.5,1,2.0,2,980
1546600565,0,0,4,8,98005,47.636,-122.171,6,2.75,4,1.0,1,980
9187200045,0,0,4,8,98122,47.6024,-122.296,4,1.5,1,2.0,1,981
8078450340,0,0,3,8,98074,47.6339,-122.022,4,2.5,1,2.0,1,980
9297301535,0,0,4,7,98126,47.5659,-122.376,3,1.5,4,1.0,1,981
6431000196,0,0,4,7,98103,47.689,-122.347,2,1.0,1,1.0,1,981
9406520260,0,0,3,7,98038,47.363,-122.034,4,2.5,1,2.0,2,980
9510900140,0,0,2,7,98023,47.3092,-122.376,4,2.5,2,1.0,1,980
7932600140,0,0,3,8,98058,47.4242,-122.181,4,2.75,1,1.5,1,980
7864500140,0,0,3,6,98198,47.3747,-122.306,4,1.5,3,1.0,1,981
3629960550,0,0,3,8,98029,47.5478,-122.005,3,3.25,2,2.0,2,980
2239000016,0,0,3,7,98133,47.7307,-122.332,2,1.0,1,1.0,1,981
1069000070,0,2,5,11,98199,47.6453,-122.41,5,3.25,4,2.0,1,981
1972201550,0,0,4,7,98103,47.6522,-122.348,4,1.0,1,1.5,1,981
5469000140,0,0,4,7,98133,47.7456,-122.336,4,1.75,1,2.0,1,981
7871500685,0,1,4,8,98119,47.6402,-122.371,2,2.0,1,1.5,1,981
7214820200,0,0,4,8,98072,47.7584,-122.143,4,2.25,3,1.0,1,980
6072300800,0,0,4,8,98006,47.5569,-122.172,4,1.75,3,1.0,1,980
6817801040,0,0,3,7,98074,47.634,-122.033,2,1.0,2,1.0,1,980
6117500160,0,3,3,8,98166,47.438,-122.349,3,1.5,1,1.0,1,981
5100401516,0,0,3,6,98115,47.6929,-122.318,2,1.0,1,1.0,1,981
6751100125,0,0,4,7,98007,47.5897,-122.136,3,1.5,1,1.0,1,980
2771602420,0,0,3,8,98119,47.6381,-122.375,3,2.5,1,3.0,2,981
3585900045,0,3,4,9,98177,47.7606,-122.37,5,2.75,3,1.0,1,981
2492200055,0,0,4,7,98126,47.5354,-122.378,3,1.75,3,1.0,1,981
461004730,0,0,3,8,98117,47.6805,-122.369,3,1.0,1,1.0,1,981
4038000055,0,0,4,7,98008,47.6131,-122.123,3,1.0,1,1.0,1,980
4338800685,0,0,5,6,98166,47.4791,-122.347,4,2.0,3,1.0,1,981
2215901230,0,0,4,7,98038,47.3539,-122.054,3,2.0,1,1.0,1,980
2730000270,0,0,4,6,98001,47.2883,-122.272,3,1.0,1,1.0,1,980
2397100560,0,0,5,8,98119,47.6387,-122.363,3,1.75,2,1.0,1,981
5100403754,0,0,4,6,98115,47.696,-122.319,3,1.0,3,1.0,1,981
5634500891,0,0,3,7,98028,47.7486,-122.249,2,1.0,1,1.0,1,980
3834000004,0,1,3,7,98125,47.7298,-122.286,2,1.5,1,1.0,1,981
5569700075,0,4,5,9,98075,47.5739,-122.069,6,2.75,4,1.0,1,980
476000338,0,0,3,7,98107,47.6705,-122.39,3,2.0,1,3.0,2,981
3299610260,0,0,3,9,98075,47.5635,-122.032,3,2.5,1,2.0,2,980
4441300075,0,0,3,8,98117,47.6928,-122.399,3,2.5,3,2.0,1,981
1796200140,0,0,4,7,98042,47.3516,-122.119,3,1.75,4,1.0,1,980
5029451230,0,0,3,7,98023,47.2927,-122.369,3,1.5,3,1.0,1,980
2523039282,0,0,3,7,98166,47.4594,-122.359,2,1.0,1,1.0,1,981
3629971290,0,0,3,8,98029,47.5526,-121.994,4,2.5,1,2.0,2,980
8078350520,0,0,3,8,98029,47.5723,-122.021,3,2.5,1,2.0,1,980
3395380200,0,0,3,7,98188,47.4606,-122.283,2,2.5,1,2.0,1,981
1687910200,0,0,3,8,98006,47.561,-122.126,4,2.25,3,1.0,1,980
3818700016,0,0,5,7,98028,47.7647,-122.263,3,1.75,1,1.0,1,980
9842300036,0,0,4,7,98126,47.5301,-122.381,3,1.0,1,1.0,1,981
4206901550,0,0,3,7,98105,47.6557,-122.327,3,2.5,3,1.0,1,981
3878900681,0,1,3,7,98178,47.5078,-122.251,1,0.75,2,1.0,1,981
2195700270,0,0,3,10,98072,47.7377,-122.101,3,2.5,1,2.0,1,980
2824059128,0,0,5,7,98006,47.5421,-122.172,3,2.0,1,1.0,1,980
7635801370,0,0,4,8,98166,47.4695,-122.366,3,2.0,4,1.0,1,981
1775910270,0,0,3,7,98072,47.7452,-122.101,3,1.0,1,1.0,1,980
5245400030,0,0,3,7,98148,47.4258,-122.327,4,1.0,1,1.0,1,981
2600400030,0,0,3,10,98052,47.6481,-122.125,4,2.75,1,2.0,1,980
3860900111,0,0,5,8,98004,47.5945,-122.201,5,1.75,1,2.0,1,980
9558800030,0,0,2,7,98148,47.4351,-122.335,2,2.0,1,1.0,1,981
255000270,0,0,3,7,98072,47.7477,-122.171,3,2.25,2,1.5,1,980
3526039074,0,0,4,7,98117,47.6952,-122.39,4,2.75,2,1.0,1,981
4083304355,0,0,4,7,98103,47.6529,-122.334,4,1.75,1,1.5,1,981
6840701610,0,0,3,8,98122,47.6018,-122.299,2,2.5,2,2.0,2,981
2212200270,0,0,4,7,98031,47.3915,-122.188,3,1.75,3,1.0,1,980
2203500140,0,0,4,7,98006,47.5704,-122.141,4,1.5,1,1.0,1,980
9353301070,0,0,4,7,98059,47.4922,-122.134,5,2.25,4,1.0,1,980
1326059185,0,0,3,9,98072,47.7432,-122.112,4,2.5,1,2.0,1,980
46100350,0,3,3,10,98040,47.5665,-122.21,5,3.5,4,2.0,2,980
7987400316,0,0,3,6,98126,47.5732,-122.372,1,0.5,2,1.0,1,981
3971702325,0,0,3,7,98155,47.7651,-122.323,3,2.5,1,2.0,1,981
7419500200,0,2,3,10,98033,47.6898,-122.189,5,3.25,3,2.0,2,980
923049468,0,0,3,7,98168,47.4892,-122.306,3,1.0,1,1.0,1,981
5589300435,0,0,3,7,98155,47.7522,-122.307,4,1.0,1,1.5,1,981
3303990030,0,0,3,11,98059,47.522,-122.149,4,2.75,1,2.0,2,980
2926069083,0,0,3,9,98077,47.715,-122.065,5,3.75,3,2.0,1,980
3622059157,0,0,4,7,98042,47.3468,-122.11,4,1.75,1,1.5,1,980
5466350160,0,0,2,7,98042,47.3904,-122.165,3,2.5,1,2.0,1,980
4174600262,0,0,3,7,98108,47.5571,-122.299,2,1.5,3,2.0,1,981
9477940390,0,0,3,7,98059,47.4905,-122.14,4,2.5,1,2.0,2,980
1126069045,0,0,4,9,98077,47.7506,-122.012,6,4.25,4,2.0,2,980
6096500105,0,0,3,7,98109,47.6313,-122.344,4,2.25,3,2.0,1,981
2923069037,0,0,3,6,98038,47.4446,-122.074,3,1.5,1,1.0,1,980
5649300160,0,0,3,8,98052,47.7112,-122.098,3,1.75,2,1.0,1,980
3121059036,0,0,3,6,98092,47.2592,-122.228,2,1.0,1,1.5,1,980
6136900045,0,0,5,7,98155,47.7576,-122.318,3,1.0,2,1.0,1,981
2426039247,0,0,3,7,98133,47.7274,-122.357,2,1.5,1,3.0,2,981
8818400340,0,0,3,8,98105,47.6628,-122.326,4,3.0,3,1.5,1,981
7429000240,0,0,3,9,98031,47.3979,-122.212,4,2.5,1,2.0,1,980
3888100030,0,0,4,6,98033,47.6876,-122.168,3,2.0,1,1.0,1,980
5699000070,0,3,3,10,98144,47.5933,-122.292,4,3.25,3,2.0,1,981
8731982470,0,0,4,8,98023,47.3191,-122.385,3,2.0,1,1.0,1,980
6899990200,0,0,4,10,98011,47.7533,-122.205,4,3.0,4,1.5,1,980
4154300505,0,0,2,6,98118,47.5609,-122.279,2,1.0,1,1.0,1,981
9268710140,0,0,3,7,98003,47.3081,-122.329,2,2.5,1,2.0,1,980
9290860140,0,0,3,8,98056,47.5108,-122.193,4,2.5,1,2.0,2,980
5708500270,0,0,3,8,98116,47.5755,-122.388,3,1.5,1,1.5,1,981
16000200,0,0,4,7,98002,47.311,-122.21,3,2.25,1,2.0,1,980
1352300520,0,0,3,7,98055,47.4881,-122.199,3,3.0,3,1.5,1,980
5207200160,0,0,3,8,98115,47.6955,-122.275,3,2.25,2,1.0,1,981
9284800844,0,0,3,7,98126,47.553,-122.37,4,1.0,1,1.0,1,981
5602000105,0,0,5,7,98022,47.2048,-121.999,3,1.5,1,1.0,1,980
3585220340,0,0,4,7,98052,47.6933,-122.116,4,1.75,3,1.0,1,980
220069083,0,3,3,8,98022,47.2458,-122.002,2,2.5,1,1.0,2,980
5104531290,0,0,3,10,98038,47.353,-122.002,4,2.5,1,2.0,2,980
8125200273,0,0,3,7,98188,47.4482,-122.269,3,1.5,1,1.0,1,981
3176600105,0,0,4,8,98115,47.6741,-122.271,3,2.25,3,2.0,1,981
6821101275,0,0,4,7,98199,47.6531,-122.401,2,1.75,3,1.0,1,981
5379802090,0,0,3,7,98188,47.4548,-122.29,3,1.0,1,1.0,1,981
3211240320,0,0,4,9,98092,47.3099,-122.116,4,2.25,1,1.0,1,980
486000520,0,4,4,9,98117,47.6792,-122.404,2,2.25,3,1.5,1,981
705710640,0,0,3,7,98038,47.3798,-122.025,3,2.5,1,2.0,2,980
2185000685,0,0,3,5,98108,47.5292,-122.316,2,1.0,1,1.0,1,981
7518502030,0,0,3,6,98117,47.6767,-122.38,4,2.0,3,1.0,1,981
4078300024,0,3,3,7,98125,47.7081,-122.276,4,2.75,4,1.0,1,981
6071400710,0,0,5,8,98006,47.553,-122.174,3,1.75,1,1.0,1,980
4136950200,0,0,3,8,98092,47.2624,-122.221,3,2.5,1,2.0,2,980
9527300200,0,0,3,8,98072,47.7751,-122.168,4,2.75,1,2.0,2,980
6071000310,0,0,5,8,98006,47.56,-122.181,4,1.75,4,1.0,1,980
9183702220,0,0,3,7,98030,47.3745,-122.224,3,1.75,1,1.0,1,980
369000045,0,0,4,7,98199,47.657,-122.393,3,2.5,1,2.0,1,981
2826049117,0,0,4,7,98125,47.7137,-122.307,3,1.75,1,1.0,1,981
811000055,0,0,3,9,98109,47.6314,-122.353,4,3.0,3,2.0,1,981
7154200070,0,2,3,9,98177,47.7764,-122.385,5,3.25,4,2.0,1,981
2303900045,0,4,5,12,98177,47.7282,-122.372,4,2.5,1,2.0,1,981
1254200045,0,0,3,7,98117,47.6806,-122.388,5,2.75,3,1.5,1,981
8731730710,0,0,4,7,98031,47.39,-122.166,3,1.0,1,1.0,1,980
9528104109,0,0,3,7,98115,47.6776,-122.324,3,2.5,2,3.0,2,981
3298700012,0,0,4,6,98106,47.5245,-122.354,2,1.0,1,1.0,1,981
7967700570,0,0,3,7,98032,47.3593,-122.289,3,2.25,2,1.0,1,980
1402200140,0,0,4,8,98058,47.4379,-122.146,6,2.5,4,1.0,1,980
3797300140,0,0,4,8,98022,47.1928,-122.01,3,2.75,1,2.0,1,980
2481200140,0,0,4,7,98024,47.5695,-121.902,3,1.75,1,1.5,1,980
3582900310,0,3,3,9,98028,47.7439,-122.262,3,1.75,1,2.0,1,980
1352300990,0,0,3,5,98055,47.4865,-122.197,1,1.0,1,1.0,1,980
1525059074,0,0,3,7,98005,47.6488,-122.153,4,1.0,1,1.5,1,980
3876000710,0,0,4,7,98034,47.7243,-122.185,3,2.0,1,1.0,1,980
1994200260,0,0,3,8,98103,47.6883,-122.335,6,4.5,3,2.0,1,981
1121000058,0,2,3,8,98126,47.5412,-122.377,3,1.75,1,1.0,1,981
1407300012,0,0,3,8,98122,47.6181,-122.302,2,2.0,2,2.0,2,981
1565930070,0,0,3,7,98038,47.386,-122.047,3,2.5,1,2.0,2,980
3574900030,0,0,3,8,98034,47.733,-122.225,4,2.5,1,2.0,1,980
5100401441,0,0,3,7,98115,47.6929,-122.321,4,2.0,2,2.0,1,981
3629940160,0,0,3,12,98029,47.5457,-121.991,5,4.5,4,2.0,2,980
7715800390,0,0,3,7,98074,47.6273,-122.059,3,2.25,1,2.0,1,980
1682000160,0,0,4,7,98092,47.312,-122.183,3,1.0,1,1.0,1,980
952007055,0,0,3,7,98116,47.5627,-122.383,3,1.0,2,1.0,1,981
3790700070,0,0,3,8,98030,47.3585,-122.191,4,2.5,1,2.0,1,980
3134100023,0,3,3,9,98052,47.6406,-122.101,4,4.25,4,2.0,1,980
1862400292,0,0,3,6,98117,47.6966,-122.368,2,1.0,1,1.0,1,981
4123800270,0,0,3,7,98038,47.3784,-122.046,3,2.0,1,2.0,1,980
3448700070,0,0,3,7,98059,47.4891,-122.149,4,2.5,1,2.0,2,980
9133600135,0,0,3,7,98055,47.4874,-122.223,4,2.25,2,1.0,1,980
6163901913,0,0,3,7,98155,47.7508,-122.322,5,3.0,3,1.0,2,981
1446403305,0,0,5,6,98168,47.4882,-122.325,2,1.0,1,1.0,1,981
59000445,0,0,4,7,98116,47.5785,-122.402,4,2.75,3,2.0,1,981
