sqft_above,sqft_lot15,sqft_living15,waterfront,view,condition,grade,bedrooms,bathrooms,sqft_basement_cat,floors,yr_built_cat,zip,price
1450.0,10636.0,1440.0,0,0,4,6,3,1.75,3,1.0,1,1,339950
2020.0,10939.0,1680.0,0,0,3,7,3,1.0,1,1.0,1,1,365000
1810.0,9916.0,1720.0,0,0,3,10,4,4.25,4,2.0,2,0,955000
3600.0,10400.0,2620.0,0,4,3,9,3,2.5,3,2.0,2,1,732000
1260.0,3825.0,1590.0,0,0,5,6,3,1.75,3,1.0,1,0,500000
1560.0,1728.0,1560.0,0,2,4,7,6,2.75,3,1.0,1,0,610000
2010.0,3737.0,1560.0,0,0,3,8,3,2.0,1,1.0,2,1,525000
3150.0,6228.0,2970.0,0,0,4,7,4,1.0,3,1.0,1,1,170000
1680.0,6982.0,1680.0,0,0,3,7,3,2.5,1,2.0,2,0,300000
1020.0,8531.0,1620.0,0,0,3,9,5,3.5,4,2.0,1,0,389500
1080.0,4000.0,1620.0,0,0,4,7,3,1.5,1,1.0,1,1,330000
1220.0,8500.0,1460.0,0,0,3,7,3,2.25,1,2.0,1,0,269950
1780.0,3669.0,1770.0,0,0,4,6,2,1.0,1,1.0,1,1,107000
1250.0,10723.0,1520.0,0,2,3,8,3,1.0,1,2.0,2,0,249000
1350.0,1227.0,1390.0,0,0,5,7,4,2.0,1,1.5,1,1,442500
1120.0,9591.0,1830.0,0,3,3,9,3,2.5,1,2.0,2,0,579000
1420.0,7627.0,1670.0,0,0,3,8,3,1.75,1,2.0,1,0,621500
940.0,5400.0,2700.0,0,0,3,7,3,1.5,2,1.0,1,1,203000
1170.0,4080.0,1860.0,0,0,5,5,2,1.0,1,1.0,1,0,222900
1770.0,5100.0,2080.0,0,0,3,7,2,1.5,1,1.5,1,0,453000
2150.0,12508.0,2150.0,0,0,3,6,1,0.75,1,1.0,1,1,190000
1080.0,6440.0,1220.0,0,0,5,7,4,1.75,3,1.0,1,0,320000
820.0,5632.0,1370.0,0,0,3,8,3,1.5,1,1.5,1,1,733500
1580.0,4770.0,1560.0,0,0,3,9,4,2.25,1,2.0,1,0,555000
2160.0,4265.0,1450.0,0,0,3,7,3,2.25,3,2.0,2,0,364950
1190.0,8100.0,1660.0,0,0,3,7,3,1.75,2,1.0,1,0,490000
1910.0,1310.0,1280.0,0,1,3,8,5,1.75,3,1.0,1,1,688000
910.0,6232.0,1070.0,0,0,3,6,2,1.0,1,1.0,1,1,165000
1460.0,7519.0,1850.0,0,0,4,7,5,3.75,1,2.0,2,0,506000
3310.0,5270.0,3310.0,0,0,3,10,3,2.25,3,2.0,1,1,2190000
1330.0,6000.0,1750.0,0,0,4,8,5,1.75,3,1.0,1,0,754000
1220.0,1546.0,1220.0,1,4,3,8,5,2.5,1,2.0,1,1,949950
1070.0,8088.0,1660.0,0,0,3,8,3,2.5,1,3.0,2,1,443600
1300.0,10050.0,1730.0,0,0,3,7,3,2.5,1,2.0,2,0,380600
1670.0,9048.0,2140.0,0,0,3,10,3,3.25,3,2.0,1,0,722800
2240.0,11644.0,2180.0,0,0,4,6,2,1.0,1,1.0,1,1,342888
2240.0,11644.0,2180.0,0,2,3,8,4,1.75,4,1.0,1,1,555000
700.0,1281.0,1370.0,0,0,3,7,3,2.5,1,2.0,1,1,613000
1380.0,8147.0,1360.0,0,0,4,8,3,2.0,1,1.0,1,1,480000
1680.0,10264.0,1830.0,0,0,2,7,6,1.5,1,1.5,1,0,619500
1650.0,5100.0,2000.0,0,0,3,8,4,2.5,3,1.0,1,0,437000
860.0,9542.0,1590.0,0,0,4,8,4,2.5,1,1.0,1,0,621000
1960.0,5178.0,2320.0,0,0,4,8,4,1.75,1,1.5,1,1,810000
1300.0,7200.0,1930.0,0,0,3,7,3,2.25,3,1.0,1,1,415000
1290.0,11656.0,2020.0,0,0,3,6,4,1.0,2,1.0,1,1,250000
890.0,9800.0,1270.0,0,1,3,8,3,1.5,3,1.0,1,1,585000
1410.0,8100.0,2060.0,0,0,3,7,3,1.0,1,1.5,1,1,220000
1970.0,5361.0,1970.0,0,0,3,7,5,2.5,4,1.0,1,0,580000
1030.0,9698.0,1560.0,0,0,5,9,3,2.75,3,1.0,1,0,1320000
1480.0,7525.0,1520.0,0,0,5,8,4,2.5,2,1.0,1,0,675000
1480.0,7525.0,1520.0,0,0,3,9,4,2.75,1,2.0,2,0,695000
1430.0,5900.0,1030.0,0,0,4,7,5,2.75,3,1.0,1,0,915000
1120.0,7688.0,1530.0,0,0,4,7,3,1.0,1,1.0,1,1,375000
960.0,9044.0,1840.0,0,0,3,8,3,1.5,2,2.0,2,1,500000
2530.0,10172.0,2480.0,0,0,3,7,2,2.0,1,1.0,2,0,335000
1810.0,9900.0,2710.0,0,0,5,6,2,1.0,1,1.5,1,0,170000
1020.0,5940.0,1070.0,0,0,4,7,5,2.5,3,1.0,1,0,320900
1390.0,7725.0,2450.0,0,0,3,8,3,1.75,2,1.0,1,0,508000
710.0,5250.0,900.0,0,0,4,7,3,1.75,1,1.0,1,0,228950
1110.0,9000.0,2040.0,0,0,4,6,4,2.0,3,1.5,1,1,433000
880.0,4440.0,1220.0,0,0,5,6,2,1.0,1,1.0,1,1,267500
1680.0,9800.0,2260.0,0,4,3,8,4,1.5,3,2.0,1,1,910000
2070.0,7210.0,2080.0,0,0,3,7,3,1.75,1,1.0,1,0,370000
830.0,6040.0,1340.0,0,0,3,6,2,1.0,1,1.5,1,1,320000
2770.0,15886.0,3290.0,0,1,4,8,3,1.75,1,1.0,1,1,660000
1440.0,8396.0,2280.0,0,0,4,9,4,2.25,1,2.0,1,0,787888
1490.0,7366.0,1540.0,0,0,3,9,4,2.5,1,2.0,2,0,329000
2120.0,7746.0,2150.0,0,0,4,7,2,1.0,3,1.0,1,1,602000
2810.0,6140.0,2850.0,0,0,3,7,3,2.0,1,1.0,1,0,375000
2400.0,12100.0,1610.0,0,0,3,6,1,1.0,1,1.0,1,1,212000
2460.0,5000.0,2740.0,0,0,3,7,3,1.5,1,1.0,1,1,224000
880.0,7566.0,1020.0,0,0,3,7,3,2.0,1,1.0,1,0,315500
1320.0,4000.0,1620.0,0,0,3,7,2,1.0,1,1.0,1,1,350000
1390.0,9900.0,2190.0,0,0,3,7,6,4.5,1,2.0,1,0,389000
2280.0,7620.0,1100.0,0,0,4,7,3,1.75,1,1.0,1,1,285000
2590.0,3060.0,1390.0,0,0,5,8,3,1.75,1,1.0,1,1,425000
2770.0,9340.0,3010.0,0,0,4,7,3,1.75,1,1.0,1,0,190000
2145.0,3840.0,1140.0,0,0,3,7,3,1.75,1,1.0,1,0,374000
3680.0,6070.0,2190.0,0,0,3,6,2,1.0,1,1.0,1,1,292000
1780.0,6000.0,1630.0,0,0,5,7,5,1.75,3,1.5,1,1,475000
720.0,4860.0,1240.0,0,0,3,7,3,2.5,3,1.0,1,1,546500
2050.0,7400.0,1620.0,0,0,3,6,3,1.0,1,1.0,1,1,82000
1680.0,10080.0,2300.0,0,0,3,6,3,1.0,1,1.0,1,1,219900
920.0,5944.0,1510.0,0,0,4,7,3,1.0,1,1.5,1,1,440000
680.0,4175.0,1070.0,1,4,3,7,3,2.5,3,2.0,1,0,400000
1940.0,8514.0,2070.0,0,0,3,7,3,1.75,1,1.0,1,0,453000
1320.0,9600.0,2100.0,0,0,4,7,6,3.25,4,1.0,1,1,330000
1910.0,10690.0,2400.0,0,0,3,8,3,2.75,1,2.0,1,0,359950
2320.0,5647.0,1560.0,0,0,3,9,4,2.5,1,2.0,1,0,616000
1490.0,3760.0,1458.0,0,0,5,6,2,1.0,1,1.0,1,1,245000
2120.0,6735.0,2470.0,0,0,3,7,2,2.0,1,3.0,2,1,296000
840.0,5510.0,1630.0,0,0,3,6,2,1.0,1,1.0,1,1,193000
1820.0,8320.0,2210.0,0,0,5,7,3,2.0,3,1.5,1,1,456000
1100.0,7440.0,1560.0,0,0,4,7,4,1.75,3,1.0,1,1,480000
650.0,1514.0,1270.0,0,0,3,8,3,3.25,1,3.0,2,1,382000
1620.0,4830.0,1760.0,0,0,3,7,2,1.0,2,1.0,1,1,650000
1080.0,5107.0,1170.0,0,0,3,8,2,2.0,1,1.0,1,1,431750
1000.0,7670.0,1490.0,0,0,3,8,3,2.5,2,2.0,2,0,419900
1440.0,4560.0,1510.0,0,0,3,8,3,2.0,1,1.0,2,0,315000
1060.0,3478.0,1610.0,0,0,3,9,4,3.0,2,1.0,1,0,597500
1970.0,8400.0,1970.0,0,0,4,8,3,2.5,4,1.0,1,0,615000
1150.0,7350.0,1350.0,0,0,4,8,4,3.25,1,2.0,1,0,605000
1590.0,11250.0,1960.0,0,0,3,8,3,2.5,1,2.0,1,0,220000
1400.0,9458.0,1680.0,0,0,3,8,4,2.5,4,1.0,1,1,340000
1350.0,7402.0,1710.0,0,0,3,9,4,2.5,1,2.0,2,0,620000
1240.0,7800.0,1400.0,0,0,3,8,5,1.75,1,1.5,1,0,602000
1100.0,8040.0,1570.0,0,0,4,7,3,1.75,2,1.0,1,1,575000
1270.0,6642.0,1760.0,0,0,4,8,3,2.5,3,1.0,1,0,285000
1540.0,4560.0,1640.0,0,0,4,7,3,1.5,1,1.0,1,0,306500
1440.0,9775.0,2830.0,0,0,3,7,3,2.5,1,2.0,2,0,325000
1360.0,9685.0,1390.0,0,0,3,8,3,2.75,3,1.0,1,0,623000
1660.0,2624.0,1740.0,0,0,3,7,3,2.0,1,1.0,1,0,256500
800.0,5000.0,1410.0,0,0,3,10,5,3.5,3,2.0,2,0,473000
2670.0,10854.0,2740.0,0,0,3,8,3,2.5,1,2.0,1,0,549000
1720.0,5544.0,1720.0,0,0,3,6,3,1.0,1,1.0,1,0,305000
800.0,3773.0,2270.0,0,0,3,9,4,2.5,1,2.0,1,0,317000
1280.0,5100.0,1880.0,0,0,3,8,3,1.75,1,1.0,1,0,450000
950.0,5000.0,1290.0,0,0,3,5,2,2.5,3,1.0,1,0,225000
1830.0,12000.0,2150.0,0,0,4,8,5,2.0,1,2.5,1,1,500000
2040.0,5782.0,2420.0,0,0,5,6,2,1.0,1,1.0,1,1,207000
1600.0,2236.0,1770.0,0,0,3,7,3,1.0,1,1.5,1,1,474900
1300.0,15000.0,2420.0,0,0,3,8,3,2.5,1,2.0,1,0,515000
1620.0,5200.0,1500.0,0,0,4,7,4,1.0,2,1.5,1,1,542000
1560.0,10919.0,1730.0,0,0,3,8,4,2.75,3,1.0,1,0,725000
1700.0,4750.0,2380.0,0,0,3,7,3,2.5,1,2.0,2,0,314950
1210.0,6000.0,2460.0,0,0,4,6,3,2.0,1,1.0,1,0,375000
780.0,5300.0,780.0,0,0,3,7,3,1.75,1,1.0,1,0,500000
1982.0,6501.0,2340.0,0,0,5,8,3,1.75,3,1.0,1,0,689000
890.0,6250.0,1210.0,0,0,3,8,3,2.25,2,2.0,2,1,525000
1330.0,8870.0,2460.0,0,0,4,7,3,1.5,1,1.0,1,1,360000
1510.0,12746.0,2680.0,0,0,4,6,3,1.0,1,1.0,1,1,425000
860.0,8750.0,1790.0,0,0,3,7,2,1.0,1,1.0,1,1,239950
1420.0,6600.0,1290.0,0,3,3,8,2,2.5,1,2.0,1,1,577500
1640.0,5400.0,1760.0,0,0,4,8,3,1.75,4,1.0,1,1,615000
2360.0,4800.0,2260.0,0,0,4,8,4,2.75,4,1.0,2,0,516000
1890.0,6050.0,1170.0,0,3,4,10,4,2.75,1,2.0,1,0,1220000
860.0,5363.0,1664.0,0,3,3,10,4,3.5,3,2.0,1,1,1660000
1910.0,9532.0,2550.0,0,0,4,6,2,1.0,1,1.0,1,1,315000
980.0,5302.0,1840.0,0,0,3,8,4,2.0,4,1.0,1,0,250000
1640.0,10165.0,1680.0,0,0,3,6,4,1.5,1,1.0,1,1,250000
1440.0,8978.0,2180.0,0,0,4,8,4,2.5,4,1.0,1,0,925000
1500.0,7417.0,1610.0,0,0,3,7,3,1.0,1,1.0,1,1,358000
1260.0,6000.0,1720.0,0,0,3,8,3,2.5,1,2.0,2,0,262000
1940.0,12100.0,1380.0,0,0,4,7,3,1.75,1,1.0,1,0,500000
1280.0,10000.0,1240.0,0,0,3,8,5,1.0,1,1.5,1,1,1300000
3630.0,5400.0,1620.0,0,1,3,8,3,1.75,1,2.0,1,0,500000
1820.0,5002.0,2720.0,0,0,3,9,3,2.25,1,2.0,1,0,675000
960.0,1668.0,1290.0,0,0,3,7,3,1.0,1,1.0,1,1,235000
1060.0,7245.0,1630.0,0,0,3,7,3,1.0,1,1.0,1,1,545000
1360.0,10200.0,1940.0,0,0,3,6,3,1.0,1,1.0,1,0,350000
980.0,9682.0,1580.0,0,0,3,8,2,2.25,1,2.0,2,1,320000
2570.0,13200.0,2530.0,0,2,3,9,5,2.5,4,1.0,1,0,452000
1710.0,5750.0,1640.0,0,0,4,8,3,2.0,2,1.5,1,1,875000
860.0,7199.0,1410.0,0,0,3,7,3,1.5,1,2.0,2,1,325000
1980.0,8305.0,2080.0,0,0,5,7,4,2.25,4,1.0,1,1,756000
860.0,13009.0,2136.0,0,0,3,8,4,2.5,3,1.0,1,0,319000
1430.0,8822.0,1720.0,0,0,3,7,3,1.75,2,1.5,1,1,455000
1260.0,10640.0,1190.0,0,0,3,7,2,1.0,1,1.0,1,1,330000
960.0,4800.0,970.0,0,0,3,8,4,3.25,3,1.0,1,0,510000
2060.0,7299.0,2250.0,0,0,3,7,3,1.0,3,1.0,1,1,532000
1430.0,5112.0,1220.0,0,0,3,8,3,2.5,3,2.0,3,1,775000
1220.0,1596.0,1670.0,0,0,3,7,3,1.75,4,1.0,1,1,410000
880.0,7560.0,1450.0,0,0,3,6,2,1.75,4,1.0,1,1,205000
1300.0,9744.0,1590.0,0,0,3,8,4,2.5,1,2.0,2,1,585000
520.0,8756.0,1170.0,0,0,3,8,2,1.75,1,1.0,1,0,255000
1320.0,11200.0,1980.0,0,0,3,7,2,1.0,1,1.0,1,1,415000
1320.0,7628.0,1550.0,0,0,5,6,4,2.0,4,1.0,1,1,459000
850.0,2800.0,1080.0,0,0,3,7,3,1.0,1,1.0,1,0,354000
2100.0,8592.0,2250.0,0,0,3,8,3,2.5,1,2.0,2,0,587000
2210.0,5972.0,2250.0,0,0,3,10,4,3.5,4,2.0,2,0,782000
860.0,3900.0,1300.0,0,0,4,7,3,1.5,1,1.0,1,0,570000
870.0,3488.0,1370.0,0,0,3,7,3,1.0,2,1.0,1,1,414500
2570.0,9600.0,2210.0,0,0,3,7,4,1.0,2,1.0,1,1,185000
2360.0,7733.0,2160.0,0,0,4,7,3,1.5,1,1.0,1,0,262500
2300.0,10042.0,3020.0,0,0,4,9,4,2.75,3,1.0,1,0,370000
2810.0,9621.0,2810.0,0,0,3,7,3,1.0,1,1.0,1,1,362500
1190.0,10488.0,1960.0,0,0,3,9,3,2.5,1,2.0,1,0,536000
2730.0,4000.0,2340.0,0,0,3,7,5,2.0,3,1.5,1,1,425000
1950.0,4410.0,1970.0,0,0,4,7,3,2.25,3,1.0,1,1,435000
2670.0,8636.0,2490.0,0,0,4,7,5,2.0,2,1.0,1,1,435000
2010.0,9933.0,2140.0,0,0,3,7,2,1.0,2,1.0,1,1,400000
1220.0,6244.0,1900.0,0,0,3,8,2,1.5,2,2.0,2,1,446000
2020.0,17085.0,2180.0,0,0,3,10,3,2.5,1,1.0,1,1,1250000
1120.0,5200.0,1690.0,0,0,3,7,3,2.25,1,2.0,1,0,300000
2350.0,10512.0,2320.0,0,0,3,7,2,1.0,1,1.0,1,1,404500
2380.0,8127.0,2310.0,0,0,4,9,4,2.5,1,2.0,1,0,910000
1040.0,11124.0,2170.0,0,0,4,9,3,2.25,2,1.5,1,1,771000
2930.0,10090.0,2730.0,0,0,3,8,4,2.5,1,2.0,2,0,335000
1290.0,7183.0,1300.0,0,0,3,7,3,1.75,1,1.0,1,0,390000
2730.0,7214.0,3220.0,0,0,4,7,3,2.25,1,1.0,1,0,288000
790.0,5464.0,1220.0,0,0,3,7,3,1.75,1,1.0,1,0,403000
2170.0,8728.0,2170.0,0,0,3,8,3,2.25,1,3.0,2,1,510000
1140.0,9240.0,2210.0,0,0,3,7,6,3.0,1,2.0,1,1,751000
1270.0,8882.0,2140.0,0,4,3,7,3,1.0,1,1.0,1,1,408000
960.0,2069.0,1290.0,0,0,5,6,3,1.0,2,1.5,1,0,1010000
2610.0,5350.0,2890.0,0,0,4,7,3,2.0,1,1.0,1,0,575000
2590.0,6139.0,2410.0,0,0,3,7,3,1.75,1,1.0,1,1,330000
3080.0,6600.0,3080.0,0,0,3,8,3,2.25,1,3.0,3,1,565000
1630.0,8146.0,1480.0,0,0,3,8,3,2.5,1,2.0,2,0,456000
910.0,5000.0,1480.0,0,0,3,9,4,2.5,1,2.0,1,0,652500
2110.0,15542.0,3150.0,0,0,5,8,3,1.75,1,2.0,1,1,582000
960.0,9000.0,1830.0,0,0,3,9,4,2.5,1,2.0,2,0,700000
1790.0,9669.0,1920.0,0,0,3,6,2,1.0,1,1.5,1,1,235000
2600.0,5305.0,2910.0,0,0,4,7,3,1.75,1,1.0,1,0,460000
790.0,5739.0,1870.0,0,0,3,8,3,2.25,3,1.0,1,0,475000
1260.0,8276.0,1570.0,0,0,3,8,2,2.0,1,1.0,2,0,579000
2080.0,5518.0,2170.0,0,0,3,7,4,2.0,1,1.5,1,1,507000
1490.0,6604.0,1330.0,0,0,3,7,3,2.5,2,2.0,2,1,210000
1420.0,10164.0,2190.0,0,0,3,8,4,2.75,1,2.0,1,0,359500
1530.0,10827.0,2050.0,0,0,3,7,3,1.75,1,1.0,1,0,248000
1380.0,9812.0,1310.0,0,0,3,7,3,1.0,1,1.0,1,1,239300
1370.0,6898.0,1550.0,0,0,3,8,3,2.25,1,3.0,2,1,315000
960.0,1885.0,1470.0,0,0,4,9,4,3.0,1,2.0,1,0,970000
2210.0,9750.0,2000.0,0,1,3,8,3,1.5,3,1.0,1,1,510000
1010.0,7500.0,1580.0,0,0,3,7,4,1.5,3,1.0,1,0,418000
1210.0,7376.0,1150.0,0,0,3,9,4,2.5,1,2.0,2,0,699000
1150.0,7800.0,1750.0,0,3,4,8,4,2.5,3,1.0,1,0,871000
2710.0,5000.0,850.0,0,1,4,7,3,1.75,2,1.0,1,0,515000
3110.0,6826.0,3200.0,0,0,3,7,3,1.0,1,1.0,1,1,400000
1250.0,6800.0,1130.0,0,0,4,7,3,1.75,2,1.0,1,1,445000
1900.0,8586.0,1610.0,0,2,3,9,4,2.75,4,1.0,1,1,1110000
1330.0,8820.0,2010.0,0,0,3,7,3,1.5,2,1.0,1,0,212000
2070.0,2992.0,1900.0,0,0,3,9,4,2.5,1,2.0,1,0,710000
2220.0,6600.0,2040.0,0,0,4,7,4,1.0,2,1.0,1,0,225800
1040.0,7041.0,1440.0,0,2,3,8,3,1.75,3,1.0,1,1,520000
2780.0,5000.0,2820.0,0,1,4,10,5,3.75,4,1.0,1,0,1300000
1590.0,8800.0,2590.0,0,0,3,7,4,2.0,4,1.0,1,1,248000
1150.0,5217.0,1220.0,0,0,4,7,4,2.5,4,1.0,1,0,556000
920.0,5120.0,1190.0,0,0,3,7,5,1.75,3,1.0,1,1,319950
2110.0,4384.0,2540.0,0,0,3,7,4,2.75,3,1.0,1,1,320000
1170.0,8448.0,1870.0,0,0,4,7,3,2.5,1,2.0,1,0,245000
1200.0,8240.0,1900.0,0,0,3,10,3,2.5,1,2.0,1,0,700000
1200.0,8240.0,1900.0,0,0,3,8,5,2.75,1,2.0,3,1,628000
3290.0,6005.0,3210.0,0,0,3,7,3,2.0,1,1.0,1,1,640000
2160.0,7372.0,2160.0,0,0,4,7,4,1.75,2,1.0,1,1,420000
1980.0,7495.0,2150.0,0,0,3,8,3,2.5,1,3.0,2,1,349950
1600.0,11250.0,1770.0,0,0,3,8,4,2.75,1,2.0,2,0,307999
1280.0,8750.0,1230.0,0,0,5,8,4,2.75,3,2.0,1,1,749950
1180.0,9508.0,2590.0,0,0,4,6,2,1.0,1,1.0,1,1,290000
1270.0,6930.0,1800.0,0,0,4,7,3,1.75,1,1.0,1,0,235000
1100.0,7676.0,1520.0,0,0,3,6,3,1.0,1,1.0,1,1,225000
3440.0,1560.0,1420.0,0,0,3,6,3,1.0,1,1.0,1,1,302100
1190.0,5280.0,1280.0,0,0,3,7,2,1.0,2,1.0,1,1,520000
1030.0,4499.0,1890.0,0,0,3,7,2,1.0,1,1.0,1,1,285000
1240.0,4586.0,1570.0,0,0,3,8,3,2.0,1,1.0,1,0,525000
1030.0,13000.0,1610.0,0,0,3,8,5,2.75,4,1.0,1,0,374900
1190.0,5000.0,1590.0,0,0,3,7,3,2.0,2,1.0,1,1,377500
1760.0,3285.0,1760.0,0,1,4,8,3,2.25,1,1.5,1,1,587450
2340.0,6252.0,2420.0,0,0,3,7,3,2.25,2,1.0,1,0,245000
1150.0,10384.0,1350.0,0,0,3,7,3,2.0,1,1.0,1,0,200000
1750.0,4048.0,1890.0,0,3,3,11,4,3.75,3,2.0,2,0,2140000
3260.0,9920.0,2490.0,0,0,3,9,3,2.5,1,2.0,1,0,607000
1770.0,6666.0,1780.0,1,4,4,8,1,1.25,3,1.5,1,0,1250000
1160.0,3750.0,1340.0,0,0,4,7,4,2.5,4,1.0,1,0,549950
1440.0,5580.0,2010.0,0,0,3,7,3,3.0,1,1.0,1,0,250000
1400.0,3505.0,2050.0,0,0,4,8,3,2.5,1,2.0,1,0,525000
1010.0,4200.0,1770.0,0,2,4,8,3,1.75,3,1.0,1,1,440000
1840.0,6459.0,1790.0,1,3,3,8,3,2.75,2,1.5,1,0,425000
1020.0,7700.0,1720.0,0,0,3,8,5,2.5,1,2.0,2,0,739900
1280.0,10005.0,1510.0,0,0,3,7,3,2.0,2,1.0,1,1,315000
1120.0,7800.0,1560.0,0,0,3,6,5,1.0,3,1.5,1,1,340000
1980.0,7902.0,2300.0,0,0,3,7,4,2.75,1,2.0,2,0,366000
1160.0,9104.0,1870.0,0,0,3,7,3,1.75,3,1.0,1,1,315000
990.0,8400.0,1520.0,0,0,4,7,3,1.5,1,1.0,1,0,299000
1960.0,12177.0,2450.0,0,0,3,7,2,1.0,1,1.0,1,1,350000
1150.0,15000.0,1990.0,0,0,3,7,2,1.75,2,1.0,2,1,340000
1480.0,8010.0,1520.0,0,0,4,7,3,1.75,1,1.0,1,0,460000
1450.0,8850.0,2410.0,0,0,3,7,3,1.5,1,1.0,1,0,224000
1200.0,9405.0,1200.0,0,0,2,6,2,1.0,1,1.0,1,1,140000
1230.0,11694.0,1840.0,0,0,5,6,4,2.0,1,1.5,1,1,246000
1510.0,7910.0,1460.0,0,0,3,7,3,2.5,1,2.0,2,0,330000
1310.0,2183.0,1330.0,0,0,3,7,3,1.0,2,1.0,1,0,306000
2240.0,8800.0,2240.0,0,0,3,7,3,1.0,1,1.0,1,1,324950
2060.0,6546.0,3030.0,0,0,5,7,2,1.5,3,1.0,1,0,345000
1660.0,7983.0,2010.0,0,0,4,7,3,1.0,1,1.0,1,1,207000
970.0,7920.0,2020.0,0,0,5,6,3,1.0,1,1.5,1,0,238000
1750.0,3600.0,1920.0,0,3,3,10,3,2.0,1,2.0,2,0,695000
1170.0,8626.0,2090.0,0,0,4,9,3,2.5,1,2.0,1,0,649950
1700.0,13648.0,1460.0,0,0,3,7,3,2.75,3,1.0,1,1,515000
3440.0,7800.0,1660.0,0,0,3,7,3,2.5,1,2.0,2,1,452000
1640.0,9775.0,2790.0,0,0,3,7,4,2.5,1,2.0,2,1,236000
1450.0,4255.0,1340.0,0,2,3,12,4,3.5,3,2.0,2,0,1290000
2300.0,6983.0,2580.0,0,0,4,8,3,2.75,3,1.0,1,0,563000
1460.0,8505.0,1580.0,0,0,4,7,3,1.75,1,1.0,1,0,410988
1570.0,15000.0,1640.0,0,0,4,11,4,2.5,1,2.0,1,0,1200000
1540.0,5000.0,1730.0,0,0,3,8,4,2.5,1,2.0,1,0,340000
2200.0,4218.0,1420.0,0,0,5,9,4,3.25,1,1.0,1,1,808100
2130.0,11643.0,2380.0,0,0,3,7,3,1.75,1,1.0,2,0,236000
1010.0,9750.0,1230.0,0,0,4,8,4,1.75,1,1.0,1,0,330000
2420.0,13020.0,3100.0,0,0,5,8,4,3.5,3,2.0,1,1,799990
3150.0,10750.0,3590.0,0,0,5,7,3,1.0,1,1.0,1,0,343000
1210.0,6000.0,2060.0,0,0,3,7,3,2.5,2,1.0,1,0,332000
1170.0,8160.0,1280.0,0,0,3,11,5,3.5,1,2.0,2,0,945000
1890.0,7560.0,1510.0,0,0,5,6,3,1.0,1,1.0,1,0,239950
2250.0,4134.0,2390.0,0,0,4,7,5,1.75,3,1.5,1,1,674000
750.0,10625.0,3020.0,0,0,4,6,3,1.0,1,1.0,1,0,200000
1050.0,10080.0,1550.0,0,0,3,8,3,1.75,1,1.0,1,0,453000
2520.0,6200.0,2250.0,0,0,3,7,3,1.75,1,1.0,1,1,330000
1340.0,8400.0,1120.0,0,0,3,7,4,2.5,1,2.0,2,0,285000
1460.0,1399.0,1490.0,0,0,5,6,4,1.75,3,1.0,1,1,338000
1380.0,7500.0,1530.0,0,0,3,6,2,1.0,1,1.0,1,1,264950
1510.0,10800.0,2660.0,0,0,5,8,4,2.0,4,1.0,1,0,880000
910.0,7404.0,1480.0,0,0,3,7,3,1.5,1,1.0,1,1,209500
1970.0,2952.0,1970.0,0,0,4,7,4,2.5,4,1.0,1,0,380000
1070.0,6618.0,2510.0,0,0,3,7,3,2.0,1,1.0,1,0,336500
1980.0,6147.0,1610.0,0,0,3,7,3,2.25,3,1.0,1,0,360000
1150.0,14284.0,2200.0,0,0,5,8,4,3.25,1,2.0,1,1,911100
1760.0,3000.0,1880.0,0,0,3,6,2,1.0,1,1.0,1,1,249900
1840.0,5000.0,1690.0,0,0,3,7,4,1.0,1,1.0,1,1,175000
2870.0,9216.0,2080.0,0,3,3,9,3,2.5,1,3.0,1,1,549950
1420.0,10050.0,2190.0,0,0,4,6,3,1.75,1,1.0,1,0,225000
920.0,4280.0,1660.0,0,0,4,6,3,1.75,1,1.0,1,0,270000
1120.0,10639.0,1240.0,0,0,3,8,3,2.25,1,2.0,1,0,400000
2970.0,8729.0,2740.0,0,0,4,6,2,1.0,1,1.0,1,1,299800
1410.0,7740.0,1220.0,0,0,4,8,3,2.5,1,2.0,1,0,555000
3060.0,4800.0,2930.0,0,0,3,8,3,2.5,1,2.0,1,0,230000
1290.0,7210.0,1610.0,0,0,3,9,4,2.5,1,2.0,2,0,360000
840.0,8603.0,1560.0,0,0,3,7,2,1.0,1,1.0,1,1,415000
840.0,8603.0,1560.0,0,0,4,9,4,1.75,3,1.0,1,0,355000
1130.0,3800.0,1470.0,0,0,3,8,4,2.5,1,2.0,2,0,635000
1270.0,6600.0,1270.0,0,0,5,7,5,2.75,4,1.0,1,1,353000
1800.0,10125.0,1480.0,0,0,3,9,7,4.0,1,1.0,1,0,999000
1880.0,7040.0,1760.0,0,0,4,7,3,1.5,3,1.0,1,0,265000
2340.0,4545.0,1810.0,0,0,4,7,4,1.75,1,1.0,1,0,250000
1040.0,6678.0,1320.0,0,0,3,7,2,1.0,1,1.0,1,1,225000
1100.0,10001.0,1630.0,0,0,3,7,2,1.0,1,1.0,1,1,553000
1930.0,4500.0,1770.0,0,0,3,7,5,2.5,4,1.0,1,0,565000
1130.0,10700.0,1550.0,0,0,3,6,2,1.0,2,1.0,1,1,312000
1000.0,9000.0,2530.0,0,0,3,9,3,2.5,1,2.0,1,0,475000
820.0,3850.0,1370.0,0,0,3,8,4,2.75,3,1.0,1,0,320000
1450.0,8246.0,1600.0,0,0,4,7,3,2.0,1,1.0,1,0,453000
1260.0,8800.0,2270.0,0,0,4,6,3,1.0,1,1.0,1,1,320000
