id,waterfront,view,condition,grade,bedrooms,bathrooms,sqft_basement_cat,floors,yr_built_cat,zip
3797000400,0,0,3,8,4,2.25,2,2.0,1,981
2877102196,0,0,5,7,4,2.75,3,2.0,1,981
9265200060,0,0,3,8,6,4.5,4,2.0,1,980
2894700270,0,0,4,8,4,2.25,4,1.0,1,980
2862100260,0,0,4,7,4,1.75,3,1.0,1,981
2730000070,0,0,4,6,3,1.0,1,1.0,1,980
4139400060,0,0,3,10,4,2.5,1,2.0,1,980
4365200520,0,0,5,6,3,2.25,1,1.0,1,981
3629980350,0,0,3,9,4,2.5,1,2.0,2,980
3211600140,0,0,3,7,3,1.75,4,1.0,1,980
3598600049,0,0,3,6,1,0.75,1,1.5,1,981
3598600049,0,0,3,6,1,0.75,1,1.5,1,981
1232001070,0,0,4,7,2,1.0,1,1.0,1,981
7812801925,0,0,4,6,4,1.75,3,1.0,1,981
522059062,0,0,3,7,4,2.75,3,1.0,1,980
4178500640,0,0,4,7,4,2.5,1,2.0,1,980
9528104660,0,0,3,9,4,3.5,3,2.0,2,981
5013500400,0,0,3,7,4,1.0,2,1.0,1,981
2550820060,0,0,4,7,3,1.75,3,1.0,1,980
425079046,0,0,3,7,3,2.5,1,2.0,2,980
3905050240,0,0,3,8,3,2.5,1,2.0,1,980
5381000070,0,0,3,7,2,0.75,1,1.0,1,981
1245002445,0,0,4,7,2,1.75,3,1.0,1,980
6865200831,0,0,3,7,2,1.0,1,1.0,1,981
1446801000,0,0,3,7,5,2.5,4,1.0,1,981
4038700830,0,2,4,7,4,1.75,4,1.0,1,980
4094800260,0,2,5,10,4,3.5,4,2.0,1,980
2742100152,0,3,3,8,3,2.0,1,2.0,1,981
8691410060,0,0,3,9,4,2.5,1,2.0,2,980
1325059083,0,0,3,8,4,2.5,2,1.0,1,980
7852011070,0,4,3,10,6,3.75,4,2.0,2,980
2323059074,0,0,4,6,3,1.0,1,1.0,1,980
7950304075,0,0,3,6,4,1.0,1,1.5,1,981
3260000340,0,0,4,7,4,2.5,3,1.0,1,980
9552701000,0,0,4,8,4,2.25,1,2.0,1,980
5469501200,0,0,4,9,3,2.25,1,1.0,1,980
6300500105,0,0,3,7,2,2.25,1,3.0,2,981
4400200060,0,0,3,7,5,2.0,3,1.0,1,981
5422560860,0,0,4,8,2,2.0,1,2.0,1,980
7789000260,0,0,3,7,4,1.0,1,1.0,1,980
8861000060,0,0,3,7,3,1.0,1,1.0,1,980
9350900550,0,0,4,8,4,2.25,4,1.0,1,980
9560800310,0,0,3,8,4,2.5,1,2.0,1,980
9187200228,0,0,4,8,2,2.0,2,2.0,2,981
7215730070,0,0,3,9,5,3.0,1,2.0,2,980
121039083,1,4,4,8,3,1.75,2,2.0,1,980
2770601677,0,0,3,8,3,3.5,2,2.5,2,981
3720800070,0,0,4,9,4,3.0,3,2.0,1,981
3558910570,0,0,3,7,5,2.5,3,1.0,1,980
1081300390,0,0,4,8,3,1.75,3,1.0,1,980
7805450560,0,3,4,10,4,2.5,1,2.0,1,980
6648770240,0,0,3,9,4,2.5,1,2.0,1,980
5104520810,0,0,3,8,3,2.5,1,2.0,2,980
2719100400,0,0,4,7,3,1.75,2,1.0,1,981
255000320,0,0,4,7,3,2.5,1,2.0,1,980
5398600075,0,0,4,7,2,2.0,3,1.0,1,981
7695470200,0,0,3,9,3,2.5,1,2.0,1,980
6892510200,0,0,3,8,3,2.5,1,2.0,2,980
4123800320,0,0,3,7,3,3.25,1,2.0,1,980
809001505,0,0,5,7,3,2.0,3,1.5,1,981
3856905185,0,0,3,7,2,1.75,1,1.5,1,981
4051100390,0,0,4,7,3,1.0,1,1.0,1,980
579003240,0,1,4,8,4,2.25,4,1.0,1,981
2333230060,0,0,3,7,4,2.5,1,2.0,2,980
7129303240,0,0,3,7,3,2.0,1,1.0,1,981
1219000473,0,0,3,7,3,1.75,2,1.0,1,981
1219000473,0,0,3,7,3,1.75,2,1.0,1,981
5469700060,0,0,3,7,3,1.75,1,1.0,1,980
1118000935,0,0,4,9,4,2.25,3,2.0,1,981
8819900055,0,2,4,6,2,1.0,1,1.0,1,981
1995200338,0,0,3,9,4,2.5,3,2.0,2,981
91000320,0,0,4,7,2,1.0,1,1.0,1,981
8887001600,0,0,4,7,2,1.0,1,1.0,1,980
7183000060,0,2,3,8,4,2.5,3,1.0,1,980
194000565,0,2,3,7,2,1.0,1,1.0,1,981
3830610320,0,0,4,7,3,1.5,3,1.0,1,980
7922710320,0,0,3,7,3,1.75,1,1.0,1,980
1231000310,0,2,4,8,1,1.0,2,1.5,1,981
173000140,0,0,3,7,3,1.75,1,2.0,1,981
8651411260,0,0,3,6,2,1.0,1,1.0,1,980
7272000260,0,0,3,7,3,1.0,3,1.0,1,981
2787700060,0,0,5,7,3,2.5,3,1.0,1,980
5499700045,0,0,4,8,3,2.5,1,2.0,1,981
9433000390,0,0,3,9,4,2.75,1,3.0,3,980
7300400200,0,0,3,9,4,2.5,1,2.0,2,980
2771101963,0,0,3,7,3,1.5,2,2.0,2,981
123039346,0,0,3,7,3,1.75,1,1.0,1,981
524069116,0,0,3,7,3,2.0,2,1.0,1,980
3583300075,0,0,3,8,5,2.25,4,1.0,1,980
7203220030,0,0,3,9,4,3.25,1,2.0,3,980
1250201550,0,2,5,8,3,2.0,1,2.0,1,981
8651611260,0,0,3,10,3,4.25,1,2.0,2,980
1797501275,0,0,4,7,5,2.75,3,2.0,1,981
2215900800,0,0,4,7,3,2.5,1,2.0,1,980
7883602650,0,0,3,7,2,1.0,1,1.0,1,981
3546000340,0,0,3,7,3,1.75,1,1.0,1,980
6118600045,0,2,4,8,4,2.0,1,1.0,1,981
1123059116,0,0,3,8,4,2.5,1,2.0,2,980
124000160,0,0,5,7,4,1.0,1,1.5,1,981
8733000045,0,0,3,7,4,3.0,1,2.0,2,981
263000327,0,0,3,8,3,2.5,1,3.0,2,981
5153200358,0,0,3,7,5,1.75,4,1.0,1,980
2258500045,0,0,3,6,2,1.0,1,1.0,1,981
6137500310,0,0,5,10,5,4.0,4,2.0,1,980
3323069045,0,0,3,6,3,1.0,1,1.0,1,980
8563070030,0,0,4,9,3,2.5,1,2.0,1,980
425049036,0,0,3,7,2,1.0,2,1.0,1,981
8562750550,0,0,3,8,4,2.5,1,2.0,2,980
767000159,0,0,3,7,3,3.5,1,3.0,2,981
5366200030,0,0,3,8,3,2.75,2,2.0,1,981
7857000861,0,0,3,7,4,1.0,2,1.0,1,981
1094000030,0,0,3,8,4,2.25,1,1.0,1,980
1853000030,0,0,3,9,3,2.5,1,2.0,1,980
5318101040,0,0,3,7,2,1.0,1,1.0,1,981
3623500049,0,0,5,8,4,2.25,1,2.0,1,980
1026049036,0,0,3,5,2,1.0,1,1.0,1,981
8568030030,0,0,3,9,4,3.5,1,2.0,2,980
4022906531,0,0,5,7,3,2.5,3,1.0,1,981
5700002325,0,0,5,7,3,1.75,4,1.0,1,981
2473100510,0,0,4,7,3,1.5,1,1.0,1,980
629811600,0,0,3,9,4,2.5,1,2.0,2,980
7923300310,0,0,4,7,4,2.25,3,1.0,1,980
4054560140,0,0,3,10,3,2.5,1,1.5,2,980
4027700632,0,0,5,7,4,2.75,1,1.0,1,981
2818100060,0,4,4,10,4,2.0,4,1.0,1,981
1771000960,0,0,3,7,3,1.0,1,1.0,1,980
2591830350,0,0,4,8,3,2.0,1,1.0,1,980
8842400071,0,2,3,7,5,2.5,3,1.0,1,981
7856700060,0,0,5,8,6,2.5,4,1.0,1,980
9186300060,0,0,3,8,5,3.25,4,2.0,1,980
3275740030,0,0,3,7,3,2.25,1,2.0,1,980
452001860,0,0,4,7,3,2.0,3,1.0,1,981
7779200075,0,2,4,7,2,1.75,4,1.0,1,981
3975400260,0,0,4,7,4,2.75,3,1.5,1,981
2225059336,0,0,3,9,6,3.75,3,2.0,1,980
8567450060,0,0,3,8,4,2.5,1,2.0,2,980
6178930340,0,0,3,8,4,3.0,3,2.0,1,980
8731990370,0,1,3,9,4,3.0,3,1.0,1,980
9407150350,0,0,3,7,3,2.5,1,2.0,2,980
3438502200,0,0,4,7,4,2.75,4,1.0,1,981
1274500700,0,0,4,7,3,1.5,1,1.0,1,980
5667100045,0,0,5,7,3,1.75,1,1.5,1,981
2887700560,0,0,5,7,3,2.0,4,1.0,1,981
7215720070,0,0,3,10,5,5.0,1,2.0,2,980
6638900550,0,0,4,5,1,1.0,1,1.0,1,981
723049307,0,0,3,6,3,1.0,1,1.0,1,981
7577700521,0,0,3,7,2,1.75,3,1.0,1,981
7888700030,0,0,3,8,3,2.5,1,2.0,1,981
3501600135,0,0,5,6,3,2.0,1,2.0,1,981
1822059331,0,0,3,7,3,1.5,1,1.0,1,980
7852030310,0,0,3,7,4,2.5,1,2.0,2,980
8901001090,0,0,3,7,3,1.0,2,1.0,1,981
192450200,0,0,3,7,3,1.5,2,1.0,1,980
1771100030,0,0,3,7,3,1.0,1,1.0,1,980
1560920370,0,0,3,9,3,2.25,1,2.0,1,980
8731981360,0,0,4,8,4,2.25,1,2.0,1,980
9541600060,0,3,4,8,5,2.75,1,1.0,1,980
2923049468,0,0,3,7,3,2.25,1,1.0,1,981
8722100810,0,0,3,8,4,2.75,3,1.5,1,981
7840800135,0,0,3,6,1,2.0,1,2.0,1,980
8083350070,0,0,3,7,2,2.25,1,2.0,2,980
1923800135,0,0,4,7,3,1.75,4,1.0,1,981
1310980070,0,0,3,8,3,2.25,1,2.0,1,980
3110800030,0,0,4,7,4,1.5,1,1.0,1,980
8731801260,0,0,4,7,3,1.75,1,1.0,1,980
7202270700,0,0,3,7,4,2.5,1,2.0,2,980
7230300060,0,0,4,7,4,2.5,4,1.0,1,980
11510700,0,0,3,9,4,2.5,1,2.0,1,980
586470350,0,0,3,7,3,2.5,1,2.0,2,980
6840700036,0,0,3,7,2,1.0,1,1.0,1,981
1824069083,0,0,5,8,3,1.0,1,1.0,1,980
1836980240,0,0,3,9,4,2.75,1,2.0,2,980
3528900160,0,0,3,7,3,1.0,2,1.0,1,981
1442800060,0,0,3,8,3,2.5,1,2.0,1,980
8722100030,0,0,3,7,4,2.0,1,1.5,1,981
1723049624,0,0,3,7,5,3.0,3,1.0,3,981
4040400200,0,0,4,7,5,2.25,1,2.0,1,980
8691391090,0,0,3,9,4,2.5,1,2.0,2,980
7853302190,0,0,3,7,4,2.5,1,2.0,2,980
3260000700,0,0,4,7,3,1.75,1,1.0,1,980
5126300510,0,0,3,8,3,2.5,1,2.0,2,980
7199330370,0,0,4,7,3,1.75,1,1.0,1,980
1854900240,0,0,3,8,4,2.5,1,2.0,2,980
6738700335,0,2,5,9,4,2.75,3,2.0,1,981
322059264,0,0,5,7,2,1.0,1,1.0,1,980
5557500270,0,0,4,7,3,1.5,3,1.0,1,980
9164100125,0,0,3,7,4,1.0,1,1.5,1,981
7370600045,0,2,3,8,3,1.75,1,1.0,1,981
8594400060,0,0,3,7,3,2.25,1,2.0,1,980
7818900060,0,0,3,8,4,2.5,1,1.0,1,981
2126059139,0,0,5,7,5,3.25,3,1.0,1,980
1759701600,0,0,4,6,3,1.5,3,1.0,1,980
1795920310,0,0,4,8,4,3.75,1,2.0,1,980
1626069139,0,0,3,7,3,2.25,3,1.0,1,980
3303951600,0,0,3,8,4,2.5,1,2.0,1,980
3353402400,0,0,4,5,2,1.0,1,1.0,1,980
2332700060,0,0,3,9,4,2.25,1,1.0,1,980
4040800260,0,0,3,7,4,1.5,1,1.0,1,980
1202000140,0,0,4,6,3,1.0,1,1.0,1,980
4022902050,0,0,3,8,4,2.5,3,1.0,1,981
4364200125,0,0,5,6,2,1.75,3,1.0,1,981
4036801245,0,0,4,7,3,1.0,1,1.0,1,980
7375100070,0,0,4,7,3,1.75,1,1.0,1,980
686400060,0,0,4,8,4,2.25,1,1.0,1,980
1645000710,0,0,5,7,3,1.0,1,1.0,1,980
5476800069,0,0,3,7,5,3.0,4,1.0,2,981
823059185,0,0,4,7,6,3.0,1,1.0,1,980
4364200075,0,0,4,6,2,1.0,1,1.0,1,981
2473420070,0,0,3,7,3,1.75,2,1.0,1,980
5706201360,0,0,3,7,5,1.5,1,1.0,1,980
4442800012,0,0,3,8,3,2.5,1,3.0,2,981
3339900640,0,0,5,7,3,2.25,1,1.5,1,980
425400070,0,2,4,7,3,1.5,3,1.0,1,980
4036800370,0,0,4,7,4,2.5,1,1.0,1,980
2412600070,0,0,3,7,6,3.0,1,2.0,1,980
8805900570,0,0,5,8,4,2.25,3,2.0,1,981
9178600810,0,0,3,7,3,1.0,1,1.5,1,981
2979800764,0,0,3,7,3,2.0,1,3.0,2,981
3904980270,0,0,3,8,3,2.5,1,2.0,1,980
6738700075,0,0,3,9,4,2.75,3,1.5,1,981
1646501920,0,0,4,7,3,1.75,2,1.0,1,981
2997800075,0,0,3,9,3,2.75,2,3.0,3,981
4440400125,0,0,3,7,4,1.75,3,1.0,1,981
3423600060,0,0,5,7,4,1.75,3,1.5,1,981
1523560030,0,0,3,9,4,2.5,1,2.0,2,980
2896000710,0,0,3,8,4,2.5,4,1.0,1,980
9238900060,0,0,3,7,3,1.0,1,1.0,1,981
1081310060,0,0,5,8,5,2.5,1,1.0,1,980
3256400060,0,0,4,6,4,2.75,1,1.0,1,981
8914200060,0,2,3,10,4,2.5,1,2.0,1,980
732000160,0,0,3,6,2,1.0,1,1.0,1,981
1592080060,0,0,3,7,3,2.5,1,2.0,2,980
7852190320,0,0,3,8,4,2.5,1,2.0,2,980
7950303270,0,0,3,7,2,1.0,2,1.0,1,981
7853340960,0,3,3,8,3,2.75,2,2.0,2,980
7312900060,0,0,4,6,2,1.0,1,1.0,1,981
1231001090,0,0,3,6,2,1.0,1,1.0,1,981
1545805460,0,0,3,7,3,2.0,1,1.0,2,980
1473120390,0,0,3,9,4,2.5,1,2.0,1,980
1657300070,0,0,4,9,4,2.25,1,2.0,1,980
104501040,0,0,3,7,4,2.0,1,1.5,1,980
9345400350,0,0,5,8,2,2.5,4,1.0,1,981
2592400400,0,0,3,7,3,1.75,1,1.0,1,980
6788200295,0,0,3,7,2,1.0,2,1.5,1,981
7308900445,0,0,4,8,3,1.0,2,1.0,1,981
3034200435,0,0,5,8,4,2.0,4,1.0,1,981
3755000060,0,0,4,7,3,1.0,1,1.0,1,980
7524950710,0,0,4,8,2,1.75,1,1.0,1,980
6071200400,0,0,4,8,4,2.5,3,1.0,1,980
1939000030,0,0,3,9,4,2.5,1,2.0,1,980
6979900370,0,0,3,8,4,2.5,1,2.0,2,980
3303860160,0,0,3,9,3,2.5,1,2.0,2,980
6413100311,0,0,5,7,3,2.0,1,1.0,1,981
1232002015,0,0,3,7,3,1.0,2,1.0,1,981
5116060030,0,0,3,7,2,2.25,1,2.0,1,980
1898700310,0,0,3,7,4,1.5,1,1.0,1,980
1079600270,0,0,4,7,3,1.75,2,1.0,1,980
1073100030,0,0,3,7,3,1.0,1,1.0,1,981
1157200189,0,0,3,9,3,3.5,1,2.0,1,981
3822200105,0,0,3,8,4,1.75,2,1.0,1,981
8121200700,0,0,4,8,4,2.25,1,2.0,1,980
4221900030,0,0,3,7,2,1.0,1,1.0,1,981
9475200030,0,0,4,7,3,1.75,2,1.0,1,980
3585220070,0,0,3,7,3,1.0,1,1.0,1,980
8644220070,0,0,3,11,4,2.5,1,2.0,1,980
9225900055,0,0,5,7,3,1.75,1,1.0,1,980
1972202010,0,2,3,8,3,3.0,1,3.5,2,981
9547200340,0,0,3,7,3,2.75,3,1.0,1,981
2481630030,0,0,4,10,4,2.5,1,2.0,1,980
3092000030,0,0,4,7,3,2.25,2,1.0,1,981
3592500340,0,0,4,8,5,2.75,2,1.5,1,981
3447000060,0,0,4,8,3,1.75,3,1.0,1,980
2767704860,0,0,3,7,3,1.75,2,1.0,1,981
4141000060,0,0,4,11,4,2.5,1,2.0,1,980
7767000060,0,3,4,11,5,4.25,4,2.0,1,980
2061100390,0,0,3,7,2,2.0,1,1.5,1,981
4388000260,0,0,4,7,3,1.0,1,1.0,1,980
7787110510,0,0,3,8,4,2.5,1,2.0,2,980
4024100982,0,0,3,7,3,2.0,1,1.0,1,981
2621420060,0,0,3,7,4,2.5,1,2.0,2,980
4319200060,0,0,3,8,3,2.0,1,2.0,1,981
2473480310,0,0,3,8,4,2.5,1,2.0,1,980
3629960060,0,0,3,8,3,2.75,2,2.0,2,980
7857000732,0,0,3,7,3,1.75,3,1.0,1,981
7805600070,0,0,3,7,2,1.75,1,1.5,1,980
109200140,0,0,4,8,4,2.5,3,1.0,1,980
3224059033,0,0,3,8,4,1.5,4,1.0,1,980
868002015,0,3,4,10,3,2.25,3,1.0,1,981
321100260,0,3,4,8,5,2.75,3,1.0,1,980
2325039084,0,0,3,8,2,1.75,2,1.0,1,981
2126049083,0,0,3,7,2,1.0,1,1.0,1,981
3298400350,0,0,4,7,3,1.0,1,1.0,1,980
7558800240,0,1,4,7,4,3.25,1,2.0,1,980
5100402782,0,0,4,7,2,1.0,1,1.0,1,981
5466310060,0,0,3,7,2,1.5,1,2.0,1,980
8079010310,0,0,4,8,4,2.5,1,2.0,1,980
8581200240,0,0,3,7,3,1.75,3,1.0,1,980
7853250070,0,0,3,8,4,2.5,3,2.0,2,980
7785000260,0,0,4,8,3,2.0,3,1.0,1,980
3525069037,0,0,3,9,3,2.75,1,2.0,1,980
4217401180,0,0,4,9,3,2.5,1,1.5,1,981
8861700030,0,0,4,8,3,1.5,3,1.0,1,980
2287400030,0,0,4,7,4,2.25,1,2.0,1,980
7852010510,0,0,3,8,4,2.5,1,2.0,2,980
5104512180,0,0,3,8,5,3.0,1,2.0,2,980
9201000030,0,2,4,8,4,2.75,4,2.0,1,980
7199340560,0,0,4,7,3,2.0,1,1.0,1,980
5561700340,0,0,4,7,3,2.5,1,2.0,1,980
1657530350,0,0,3,7,3,2.5,1,2.0,2,980
9423800030,0,0,4,5,3,1.0,1,1.0,1,980
1939100560,0,0,3,9,4,2.5,1,2.0,1,980
626059276,0,0,3,8,5,2.5,2,1.0,1,980
7852020800,0,0,3,8,3,2.5,1,2.0,2,980
1994200012,0,0,3,8,3,1.75,3,1.0,1,981
6626100260,0,0,3,10,4,2.5,1,2.0,1,980
4166800320,0,0,3,8,4,2.5,1,2.0,2,980
5490210200,0,0,3,7,4,1.0,3,1.0,1,980
5067400162,0,0,3,7,3,2.0,1,1.5,1,981
4306500070,0,0,3,7,4,2.75,3,1.0,1,980
5416500260,0,0,3,7,3,2.5,1,2.0,2,980
1446800710,0,0,3,7,3,1.0,1,1.0,1,981
2324800350,0,0,3,9,4,2.0,1,2.0,2,980
6648500390,0,0,3,8,3,2.25,3,1.0,1,980
8078440140,0,0,3,8,3,2.5,1,2.0,1,980
2624049050,0,0,4,7,2,1.0,3,1.0,1,981
1862400226,0,0,3,7,2,1.0,1,1.0,1,981
4046700140,0,0,4,7,4,1.75,3,1.0,1,980
3066410810,0,0,3,9,3,2.25,1,2.0,1,980
5453700140,0,0,4,8,3,1.75,1,1.0,1,980
2648500030,0,0,3,6,1,1.0,1,1.0,1,980
4167100240,0,0,4,6,3,1.75,1,1.5,1,980
2460700030,0,0,4,7,4,2.75,3,1.0,1,980
682000030,0,0,3,8,3,2.0,3,1.0,1,980
9211500560,0,0,3,7,3,2.0,2,1.0,1,980
3211800140,0,0,3,8,3,1.75,2,1.0,1,980
2193340260,0,0,3,8,4,2.25,1,2.0,1,980
3419600125,0,0,5,6,3,2.0,1,1.5,1,981
1357300240,0,0,4,7,3,1.75,1,1.0,1,980
3876820140,0,0,5,7,3,1.0,1,1.0,1,980
9526600710,0,0,3,8,4,2.5,1,2.0,2,980
2291400350,0,0,3,7,3,2.25,1,3.0,2,981
9834200390,0,0,5,7,3,1.5,1,1.5,1,981
7631200310,1,4,3,7,2,2.5,1,2.0,1,981
3438500796,0,0,4,6,3,1.5,1,1.0,1,981
11520200,0,0,3,9,4,2.5,2,2.0,2,980
339600070,0,0,3,7,3,2.0,1,2.0,1,980
629810800,0,0,3,10,5,3.75,1,2.0,2,980
8665900070,0,0,3,8,4,2.25,4,1.0,1,981
9282800075,0,0,4,7,4,2.5,1,1.0,1,981
809002675,0,0,3,7,3,2.0,1,1.0,1,981
6305900350,0,0,3,9,4,3.0,1,2.0,1,980
1180002075,0,0,3,7,3,1.0,1,1.0,1,981
8832900135,0,2,4,9,5,2.25,4,1.0,1,980
8682230400,0,0,3,8,2,2.0,1,1.0,2,980
9560800390,0,0,3,8,3,2.25,1,2.0,1,980
2558630350,0,0,3,7,4,2.5,3,1.0,1,980
7517500310,0,0,4,7,3,1.0,1,1.5,1,981
4141400030,0,0,4,8,4,1.75,1,1.0,1,980
8570900162,0,0,4,7,2,1.0,1,1.0,1,980
6837820030,0,0,3,9,4,2.5,1,2.0,1,980
98030400,0,0,3,10,4,3.5,1,2.0,2,980
7312400030,0,2,4,7,2,1.0,2,1.0,1,981
5452800800,0,0,3,8,4,2.25,1,2.0,1,980
7889000125,0,0,4,7,3,1.0,1,1.0,1,980
5101402276,0,2,3,8,4,1.75,3,1.0,1,981
1621069045,0,0,3,10,4,2.5,1,2.0,2,980
1370800935,0,3,3,10,3,2.0,2,1.5,1,981
7522600030,0,0,4,7,3,2.0,1,1.0,1,981
123059046,0,0,4,8,4,2.25,4,2.0,1,980
5201000030,0,0,3,8,4,2.5,1,2.0,2,980
8965500030,0,0,3,9,5,3.5,1,2.0,1,980
4019300030,0,0,3,7,3,1.75,1,1.0,1,981
8929000030,0,0,3,8,3,2.5,3,2.0,3,980
7880020030,0,0,4,10,4,2.5,1,2.0,1,980
806800400,0,0,3,7,3,2.5,1,2.0,2,980
7327500270,0,0,3,7,3,2.25,1,1.0,1,980
8568010310,0,0,3,9,3,2.5,1,2.0,2,980
1126049105,0,0,3,7,4,1.0,1,1.0,1,980
3438501662,0,0,5,6,3,1.0,3,1.0,1,981
293000036,0,0,4,7,4,2.0,2,1.0,1,981
2648000071,0,0,3,7,4,1.75,1,2.0,1,980
5273200060,0,0,4,7,3,1.5,3,1.0,1,981
2025701360,0,0,4,7,3,2.5,1,2.0,1,980
7787120260,0,0,3,8,4,2.5,1,2.0,2,980
4154305085,0,2,3,8,5,3.5,3,2.0,1,981
967000400,0,0,3,7,5,1.5,1,1.5,1,980
5101401816,0,0,4,7,3,1.0,2,1.0,1,981
3755000310,0,0,3,7,3,1.0,1,1.0,1,980
7300200400,0,0,4,8,4,2.25,1,2.0,1,980
1795920350,0,0,3,8,3,2.25,1,2.0,1,980
3530440140,0,0,4,8,2,1.75,1,1.0,1,981
6690500060,0,0,3,7,3,1.0,1,1.5,1,981
3568200060,0,0,3,7,3,3.0,3,1.0,1,980
3530200160,0,0,3,9,4,2.5,1,2.0,1,980
40000228,0,0,3,6,2,1.0,1,1.0,1,981
3878900270,0,2,4,8,4,2.0,3,1.0,1,981
8029600400,0,0,3,8,3,2.0,1,1.0,2,980
4083300510,0,0,3,7,4,1.0,2,1.0,1,981
1026069155,0,0,3,8,3,2.0,1,2.0,1,980
3298600340,0,0,4,8,6,3.0,4,1.0,1,980
1921059235,0,0,5,6,4,2.5,3,1.0,1,980
2887701420,0,0,4,7,2,1.0,1,1.0,1,981
2553300270,0,0,3,10,4,2.5,1,2.0,1,980
6206100075,0,0,4,8,4,1.75,3,1.0,1,980
1397300055,0,0,4,6,2,1.0,1,1.0,1,981
1357900060,0,0,3,7,3,2.5,1,2.0,2,980
9346700030,0,0,3,9,4,2.0,1,1.0,1,980
730000139,0,0,3,7,2,1.5,1,2.0,2,981
4219400465,0,2,3,8,4,2.0,2,1.5,1,981
8947250060,0,0,3,7,4,2.5,1,2.0,2,980
3293700496,0,0,5,7,4,1.75,3,1.0,1,981
3293700496,0,0,5,7,4,1.75,3,1.0,1,981
2921700060,0,0,3,7,4,1.0,1,1.5,1,981
3629870200,0,0,3,8,3,2.5,1,2.0,2,980
6909200335,0,0,3,8,3,2.25,2,2.0,2,981
8945100320,0,0,3,6,3,1.5,1,1.0,1,980
8945100320,0,0,3,6,3,1.5,1,1.0,1,980
6792200282,0,0,3,7,3,2.5,1,2.0,1,980
1471701170,0,0,3,7,4,2.25,3,1.0,1,980
8564850200,0,0,3,9,5,2.5,1,2.0,3,980
1471610070,0,0,3,8,3,1.75,1,1.0,1,980
3384300160,0,0,3,7,3,1.0,1,1.0,1,980
6139800390,0,0,3,8,3,2.5,3,1.0,1,980
8819900270,0,0,3,7,2,1.75,1,2.0,1,981
8944290200,0,0,3,7,3,2.25,1,2.0,1,980
4057300030,0,0,3,7,3,1.5,1,2.0,1,980
1277000240,0,0,3,10,3,2.5,1,2.0,2,980
3345100002,0,0,3,10,4,2.75,1,2.0,3,980
179000505,0,0,3,7,3,1.75,3,1.0,1,981
1972200751,0,0,3,8,2,2.25,1,3.0,2,981
868002080,0,2,3,8,4,2.25,3,1.0,1,981
4426600125,0,0,3,7,3,1.0,1,1.5,1,981
1683500140,0,0,4,7,4,2.0,3,1.0,1,980
1689401230,0,2,5,8,3,1.5,3,2.0,1,981
7852060370,0,0,3,7,3,2.5,1,2.0,2,980
3876200060,0,0,4,7,4,1.75,1,1.0,1,980
2571910260,0,0,4,8,3,2.5,1,2.0,1,980
8731900640,0,0,3,8,3,1.75,1,1.5,1,980
1826049094,0,0,3,7,2,1.0,1,2.0,1,981
2345700260,0,0,3,8,5,2.5,1,2.0,2,980
3622069050,0,0,5,5,3,1.0,1,1.5,1,980
3342100160,0,2,5,8,3,3.0,1,2.0,1,980
2422049104,0,0,3,6,2,1.0,1,1.0,1,980
2422049104,0,0,3,6,2,1.0,1,1.0,1,980
6600350140,0,0,3,8,4,2.5,1,2.0,2,980
510003230,0,0,4,7,3,2.5,1,1.5,1,981
1995200200,0,0,4,6,3,1.0,3,1.0,1,981
1995200200,0,0,4,6,3,1.0,3,1.0,1,981
2473480350,0,0,3,8,3,1.75,1,1.0,1,980
1189000700,0,0,3,8,3,1.5,2,1.5,1,981
7923700030,0,0,4,7,3,1.0,1,1.0,1,980
1796360340,0,0,4,8,3,2.0,1,2.0,1,980
625059036,1,4,3,8,5,4.0,4,2.0,1,980
5694500200,0,0,5,9,4,3.0,2,2.5,1,981
224069114,0,0,4,7,4,2.5,1,1.0,1,980
5379802871,0,0,3,7,3,1.0,1,1.0,1,981
1311600030,0,0,3,7,4,1.75,3,1.0,1,980
669000350,0,2,3,8,3,3.0,4,2.0,1,981
2494000070,0,0,3,8,4,2.5,1,2.0,2,980
2771600350,0,2,3,8,3,1.75,3,1.0,1,981
1091310140,0,0,3,7,4,2.75,1,2.0,2,980
1450100390,0,0,3,6,3,1.0,1,1.0,1,980
1450100390,0,0,3,6,3,1.0,1,1.0,1,980
2473250400,0,0,4,7,4,2.0,3,1.0,1,980
1420700030,0,0,4,8,7,4.0,1,1.0,1,980
3630110340,0,2,3,8,4,2.5,1,2.5,2,980
1313000240,0,0,3,8,5,2.0,4,1.0,1,980
1441600160,0,0,3,11,4,3.0,1,2.0,2,980
8807600140,0,0,4,7,3,1.0,1,1.0,1,980
8928100125,0,0,3,7,4,2.75,2,1.5,1,981
7853302180,0,0,3,7,4,2.5,1,2.0,2,980
9325200160,0,0,3,8,5,3.75,1,2.0,3,981
98001000,0,2,3,11,5,3.5,1,2.0,2,980
3306200240,0,0,3,7,4,1.0,3,1.0,1,980
7436500060,0,0,3,8,4,2.25,3,1.0,1,980
1022059032,0,0,4,8,4,2.5,3,2.0,1,980
1523049083,0,0,3,7,2,1.0,1,1.0,1,981
9346920070,0,0,4,8,3,1.75,2,1.0,1,980
5709200030,0,0,4,7,5,2.5,3,1.0,1,980
5104470070,0,0,3,9,4,3.0,1,2.0,2,980
3330500075,0,0,4,6,3,1.0,1,1.0,1,981
200800200,0,0,4,8,4,2.25,1,2.0,1,980
